text,label
"Dear customer,Your Apple 1D is due to expire today Prevent this by confiming your Santana, Williams and Payne ID at ataligaid daal.au",phishing sms
You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 12 days.,phishing sms
Reminder: You have not downloaded the content you have already paid for. Goto blog/tags/tags://doit. mymoby. tv/ to collect your content.,phishing sms
"YOU VE WON! Your 4* Costa Del Sol Holiday or $6000 await collection. Call 09050090055 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost$1.50/pm, Max10mins",phishing sms
You have WON a guaranteed $1000 cash or a $2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,phishing sms
URGENT! We are trying to contact U. Todays draw shows that you have won a $2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,phishing sms
74355 XMAS iscoming & ur awarded either $500 CD gift vouchers & free entry 2 r $100 weekly draw txt MUSIC to 87066 TnC,phishing sms
UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of$2000 CASH 18+only. To opt out txt X to 07786200117,phishing sms
Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,phishing sms
"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",phishing sms
We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,phishing sms
"Loan  INR5,00,000 - 7,50,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669",phishing sms
XMAS iscoming & ur awarded either $500 CD gift vouchers & free entry 2 r $100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription,phishing sms
Are you unique enough? Find out from 30th August. www.areyouunique.co.uk,phishing sms
Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,phishing sms
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209467 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",phishing sms
Dear (paytm)customer your paytm KYC has been suspended PAY-TM office PH 7908807538 Your Paytm A/C will block within 24hr Thank you.,phishing sms
Your SAM registration has been received! Click here to complete the processblog/blog/category://rghst.xyz/NPHTmtb Reply STOP 2 opt out of future texts,phishing sms
You have WON a guaranteed $1000 cash or a $2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,phishing sms
You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,phishing sms
U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,phishing sms
Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,phishing sms
Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552.,phishing sms
Hey I am really * want to chat or see me  text to 08718738034,phishing sms
You have 1 new voicemail. Please call 08719181503,phishing sms
PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04,phishing sms
WINNER! As a valued network customer you hvae been selected to receive a $900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,phishing sms
Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528,phishing sms
You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,phishing sms
"As a valued customer, I am pleased to advise you that following recent review of your Mobile No. you are awarded with a Rs.5,00,000 Bonus Prize, call 8536074310",phishing sms
XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a $2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,phishing sms
"As a valued customer, I am pleased to advise you that following recent draw of your Mobile No. you are awarded with a Rs.2,00,000 Bonus Prize, call 6200992462",phishing sms
"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been BL0CKED. To Re-Activate call customer care for help 7044518857 now.",phishing sms
"Please call our customer service representative on 7044518857 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.5,00,000. FL1PKART TEAM",phishing sms
Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,phishing sms
74355 XMAS iscoming & ur awarded either $500 CD gift vouchers & free entry 2 r $100 weekly draw txt MUSIC to 87066 TnC,phishing sms
WIN URGENT! Your mobile number has been awarded with a $2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm,phishing sms
Please call our customer service representative on 0800 169 6032 between 10am-9pm as you have WON a guaranteed $2000 cash or $6000 prize!,phishing sms
U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,phishing sms
"Dear V0DAF0NE Customer,You are a W1NNER of Rs. 1,00,000 Guaranteed Prize, this is our Final attempt to contact you! To Claim Call 6299257179 Now!",phishing sms
Your free gift is waiting to be collected. Simply call 08718738034,phishing sms
"WELL DONE! Your 4* Costa Del Sol Holiday or $5000 await collection. Call 09050090033 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost$1.50/pm, Max10mins",phishing sms
"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",phishing sms
WIN URGENT! Your mobile number has been awarded with a $2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm,phishing sms
"Todays Clark, Thomas and Ball numbers ending 7148 are selected to receive a Rs.2,00,000 award. If you have a match please call 7679046492 quoting claim code 7834 standard rates apply",phishing sms
posts/list/blog//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=trueC C Ringtone,phishing sms
"Dear Voucher Holder, To claim this weeks offer, at you PC please go to app/list://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062",phishing sms
"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",phishing sms
Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app,phishing sms
Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,phishing sms
You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,phishing sms
Todays Hebert-Morrison numbers ending with 4865 are selected to a receive a $350 award. If your number matches call 09064019014 to receive your $350 award.,phishing sms
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a $1500 Bonus Prize, call 09066368470",phishing sms
"Records indicate you were involved in an accident in the last 2.5 years. As such you are entitled to claim compensation, Reply CLAIM for info or STOP to opt out",phishing sms
Natalja (25/F) is inviting you to be her friend.  See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,phishing sms
"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, $3 per pole. UnSub 08718727870.",phishing sms
PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,phishing sms
Rate Revsng soon.Xperience Beachside Living.Supertch Holiday Village.Xpandabl Villas at Yamuna XprswaySize 1575/2200 sf@27 lac onwrdsCall: 9999060692,phishing sms
FreeMsg Today's the day if you are ready! I'm  & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,phishing sms
Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,phishing sms
"URGENT! Your Mobile number has been awarded with a INR.2,00,000 prize GUARANTEED. Call 7679046492 from land line. Claim 3030. Valid 12hrs only",phishing sms
"Dear Voucher Holder, To claim this weeks offer, at your PC please go to tags/tag://www.wtlp.co.uk/text. Ts&Cs apply.",phishing sms
Promotion Number: 8714714 - UR awarded a City Break and could WIN a $200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 $1.50perWKsub,phishing sms
"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm",phishing sms
U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Cust care 07821230901,phishing sms
"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 .  Help08718728876",phishing sms
"WELL DONE! Your 4* Costa Del Sol Holiday or $5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost$1.50/pm, Max10mins",phishing sms
Todays Voda numbers ending with 7634 are selected to receive a $350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,phishing sms
"YOU HAVE WON! As a valued Coleman, Donaldson and Davis customer our computer has picked YOU to win a $150 prize. To collect is easy. Just call 09061743386",phishing sms
07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,phishing sms
"URGENT! Your Mobile number has been awarded with a INR.2,00,000 prize GUARANTEED. Call 7044518857 from land line. Claim 3030. Valid 12hrs only",phishing sms
Your account has been credited with 500 FREE Text Messages. To activate call 08718738034,phishing sms
Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,phishing sms
"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 8536074310 Now!",phishing sms
XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our mobile customers to receive a $ 400 reward. Just call 09066364589,phishing sms
Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,phishing sms
"As a valued customer, I am pleased to advise you that following recent draw of your Mobile No. you are awarded with a Rs.10,00,000 Bonus Prize, call 7044518857",phishing sms
PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,phishing sms
Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,phishing sms
"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or $1000. To claim txt DIS to 87121 18+6*$1.50",phishing sms
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04,phishing sms
"Dear V0DAF0NE Customer,You are a W1NNER of Rs. 1,00,000 Guaranteed Prize, this is our Final attempt to contact you! To Claim Call 6299257179 Now!",phishing sms
PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04,phishing sms
Congratulations ur awarded either $500 of CD gift vouchers & Free entry 2 our $100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,phishing sms
Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch,phishing sms
"Please call our customer service representative on 6299257179 between 10am-9pm as you have W0N a guaranteed cash prize of Rs.5,00,000 FL1PKART TEAM",phishing sms
"URGENT! Your mobile was awarded a $1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011",phishing sms
"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",phishing sms
