label,message
Scam,Participate in our giveaway and win up to 2.35 BTC instantly!
Scam,Congratulations! You've won 1.87 BTC. Claim it now at secure-btc.net
Scam,Invest $2777 now and get 2x returns in 24 hours!
Scam,Your transaction of 5937 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Your transaction of 914 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Invest $4999 now and get 5x returns in 24 hours!
Scam,Your transaction of 3137 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Your transaction of 3457 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Participate in our giveaway and win up to 0.86 BTC instantly!
Scam,Invest $2976 now and get 3x returns in 24 hours!
Scam,Limited offer: Buy crypto and get a bonus of 286 USD worth of BTC.
Scam,Your transaction of 5478 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Participate in our giveaway and win up to 2.68 BTC instantly!
Scam,Update your TrustWallet security phrase to protect your funds: btcfastpay.io
Scam,Your transaction of 6192 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Invest $8499 now and get 3x returns in 24 hours!
Scam,Congratulations! You've won 1.1 BTC. Claim it now at crypto-airdrop.org
Scam,Make $392 daily using our automated crypto trading bot. Sign up now!
Scam,Congratulations! You've won 4.28 BTC. Claim it now at secure-btc.net
Scam,Limited offer: Buy crypto and get a bonus of 264 USD worth of BTC.
Scam,Your transaction of 3652 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Make $299 daily using our automated crypto trading bot. Sign up now!
Scam,Invest $5332 now and get 10x returns in 24 hours!
Scam,Your transaction of 3997 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Invest $3735 now and get 5x returns in 24 hours!
Scam,Make $327 daily using our automated crypto trading bot. Sign up now!
Scam,Congratulations! You've won 0.76 BTC. Claim it now at getfreebtc.info
Scam,Your transaction of 6789 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Limited offer: Buy crypto and get a bonus of 487 USD worth of BTC.
Scam,Invest $9881 now and get 2x returns in 24 hours!
Scam,Invest $7952 now and get 5x returns in 24 hours!
Scam,Make $468 daily using our automated crypto trading bot. Sign up now!
Scam,Invest $7162 now and get 3x returns in 24 hours!
Scam,Invest $6118 now and get 10x returns in 24 hours!
Scam,Your transaction of 2078 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Invest $1534 now and get 10x returns in 24 hours!
Scam,Make $126 daily using our automated crypto trading bot. Sign up now!
Scam,Make $497 daily using our automated crypto trading bot. Sign up now!
Scam,Participate in our giveaway and win up to 1.79 BTC instantly!
Scam,Participate in our giveaway and win up to 2.06 BTC instantly!
Scam,Make $449 daily using our automated crypto trading bot. Sign up now!
Scam,Your transaction of 4538 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Invest $389 now and get 10x returns in 24 hours!
Scam,Invest $1110 now and get 5x returns in 24 hours!
Scam,Participate in our giveaway and win up to 1.06 BTC instantly!
Scam,Congratulations! You've won 1.19 BTC. Claim it now at btcfastpay.io
Scam,Invest $7402 now and get 5x returns in 24 hours!
Scam,Invest $2717 now and get 3x returns in 24 hours!
Scam,Invest $173 now and get 2x returns in 24 hours!
Scam,Congratulations! You've won 3.79 BTC. Claim it now at mycryptosecure.com
Scam,Invest $4909 now and get 3x returns in 24 hours!
Scam,Invest $3303 now and get 2x returns in 24 hours!
Scam,Make $339 daily using our automated crypto trading bot. Sign up now!
Scam,Congratulations! You've won 2.86 BTC. Claim it now at mycryptosecure.com
Scam,Limited offer: Buy crypto and get a bonus of 151 USD worth of BTC.
Scam,Invest $7460 now and get 2x returns in 24 hours!
Scam,Invest $5293 now and get 10x returns in 24 hours!
Scam,Congratulations! You've won 4.21 BTC. Claim it now at btcfastpay.io
Scam,Participate in our giveaway and win up to 4.2 BTC instantly!
Scam,Your transaction of 3045 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Congratulations! You've won 4.04 BTC. Claim it now at mycryptosecure.com
Scam,Congratulations! You've won 2.81 BTC. Claim it now at crypto-airdrop.org
Scam,Invest $6998 now and get 3x returns in 24 hours!
Scam,Congratulations! You've won 3.57 BTC. Claim it now at btcfastpay.io
Scam,Limited offer: Buy crypto and get a bonus of 333 USD worth of BTC.
Scam,Congratulations! You've won 3.17 BTC. Claim it now at btcfastpay.io
Scam,Congratulations! You've won 2.19 BTC. Claim it now at btcfastpay.io
Scam,Invest $3431 now and get 2x returns in 24 hours!
Scam,Your transaction of 2917 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Invest $8583 now and get 5x returns in 24 hours!
Scam,Make $294 daily using our automated crypto trading bot. Sign up now!
Scam,Invest $9039 now and get 10x returns in 24 hours!
Scam,Your transaction of 5125 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Limited offer: Buy crypto and get a bonus of 219 USD worth of BTC.
Scam,Your transaction of 8129 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Invest $4846 now and get 3x returns in 24 hours!
Scam,Your transaction of 952 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Invest $5591 now and get 5x returns in 24 hours!
Scam,Your transaction of 8821 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Your transaction of 5765 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Make $166 daily using our automated crypto trading bot. Sign up now!
Scam,Your transaction of 2895 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Participate in our giveaway and win up to 3.55 BTC instantly!
Scam,Your transaction of 5711 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Congratulations! You've won 0.28 BTC. Claim it now at mycryptosecure.com
Scam,Your transaction of 3379 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Invest $9281 now and get 5x returns in 24 hours!
Scam,Invest $5785 now and get 5x returns in 24 hours!
Scam,Invest $3202 now and get 3x returns in 24 hours!
Scam,Participate in our giveaway and win up to 4.39 BTC instantly!
Scam,Make $381 daily using our automated crypto trading bot. Sign up now!
Scam,Congratulations! You've won 1.69 BTC. Claim it now at getfreebtc.info
Scam,Get up to 10x returns by staking your coins on our new platform. Start at btcfastpay.io
Scam,Limited offer: Buy crypto and get a bonus of 74 USD worth of BTC.
Scam,Your transaction of 5879 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Invest $5824 now and get 3x returns in 24 hours!
Scam,Your transaction of 2325 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Congratulations! You've won 1.26 BTC. Claim it now at getfreebtc.info
Scam,Invest $2829 now and get 10x returns in 24 hours!
Scam,Your transaction of 2051 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Your transaction of 4941 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Your transaction of 8085 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Congratulations! You've won 1.9 BTC. Claim it now at mycryptosecure.com
Scam,Participate in our giveaway and win up to 3.75 BTC instantly!
Scam,Invest $4796 now and get 5x returns in 24 hours!
Scam,Make $128 daily using our automated crypto trading bot. Sign up now!
Scam,Invest $8695 now and get 3x returns in 24 hours!
Scam,Congratulations! You've won 4.38 BTC. Claim it now at secure-btc.net
Scam,Invest $8988 now and get 10x returns in 24 hours!
Scam,Invest $1163 now and get 3x returns in 24 hours!
Scam,Limited offer: Buy crypto and get a bonus of 293 USD worth of BTC.
Scam,Your transaction of 5852 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Limited offer: Buy crypto and get a bonus of 100 USD worth of BTC.
Scam,Your transaction of 2293 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Your transaction of 9328 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Participate in our giveaway and win up to 0.3 BTC instantly!
Scam,Invest $8805 now and get 3x returns in 24 hours!
Scam,Participate in our giveaway and win up to 4.74 BTC instantly!
Scam,Your transaction of 5563 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Your transaction of 1368 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Invest $5340 now and get 2x returns in 24 hours!
Scam,Congratulations! You've won 2.1 BTC. Claim it now at mycryptosecure.com
Scam,Congratulations! You've won 3.76 BTC. Claim it now at btcfastpay.io
Scam,Invest $2450 now and get 10x returns in 24 hours!
Scam,Invest $8139 now and get 3x returns in 24 hours!
Scam,Your transaction of 5319 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Your transaction of 1399 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Your transaction of 1027 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Your transaction of 5460 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Congratulations! You've won 4.56 BTC. Claim it now at mycryptosecure.com
Scam,Make $311 daily using our automated crypto trading bot. Sign up now!
Scam,Invest $4351 now and get 10x returns in 24 hours!
Scam,Your transaction of 3366 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Your transaction of 108 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Your transaction of 7781 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Limited offer: Buy crypto and get a bonus of 192 USD worth of BTC.
Scam,Limited offer: Buy crypto and get a bonus of 330 USD worth of BTC.
Scam,Your transaction of 3891 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Invest $9716 now and get 5x returns in 24 hours!
Scam,Congratulations! You've won 2.96 BTC. Claim it now at crypto-airdrop.org
Scam,Your transaction of 9249 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Congratulations! You've won 4.14 BTC. Claim it now at getfreebtc.info
Scam,Invest $3517 now and get 10x returns in 24 hours!
Scam,Your transaction of 8961 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Your transaction of 6320 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Invest $7227 now and get 10x returns in 24 hours!
Scam,Your transaction of 6186 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Limited offer: Buy crypto and get a bonus of 102 USD worth of BTC.
Scam,Congratulations! You've won 1.9 BTC. Claim it now at secure-btc.net
Scam,Congratulations! You've won 3.6 BTC. Claim it now at getfreebtc.info
Scam,Invest $8398 now and get 3x returns in 24 hours!
Scam,Congratulations! You've won 0.48 BTC. Claim it now at btcfastpay.io
Scam,Congratulations! You've won 0.5 BTC. Claim it now at crypto-airdrop.org
Scam,Participate in our giveaway and win up to 2.97 BTC instantly!
Scam,Invest $1589 now and get 2x returns in 24 hours!
Scam,Get up to 5x returns by staking your coins on our new platform. Start at crypto-airdrop.org
Scam,Your transaction of 9928 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,URGENT: Your Coinbase wallet is compromised. Secure it immediately: getfreebtc.info
Scam,Invest $1561 now and get 10x returns in 24 hours!
Scam,Congratulations! You've won 1.14 BTC. Claim it now at crypto-airdrop.org
Scam,Limited offer: Buy crypto and get a bonus of 306 USD worth of BTC.
Scam,Invest $3638 now and get 2x returns in 24 hours!
Scam,Participate in our giveaway and win up to 3.88 BTC instantly!
Scam,Congratulations! You've won 2.2 BTC. Claim it now at crypto-airdrop.org
Scam,Limited offer: Buy crypto and get a bonus of 96 USD worth of BTC.
Scam,Congratulations! You've won 3.0 BTC. Claim it now at secure-btc.net
Scam,Participate in our giveaway and win up to 4.6 BTC instantly!
Scam,Invest $1562 now and get 10x returns in 24 hours!
Scam,Congratulations! You've won 0.44 BTC. Claim it now at secure-btc.net
Scam,Your transaction of 5733 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Your transaction of 3297 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Your transaction of 8026 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Participate in our giveaway and win up to 4.67 BTC instantly!
Scam,Your transaction of 5573 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Your transaction of 2351 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Congratulations! You've won 1.12 BTC. Claim it now at mycryptosecure.com
Scam,Limited offer: Buy crypto and get a bonus of 248 USD worth of BTC.
Scam,Limited offer: Buy crypto and get a bonus of 303 USD worth of BTC.
Scam,You received a BTC payment. View your transaction details here: getfreebtc.info
Scam,Participate in our giveaway and win up to 1.59 BTC instantly!
Scam,Congratulations! You've won 2.68 BTC. Claim it now at getfreebtc.info
Scam,Make $298 daily using our automated crypto trading bot. Sign up now!
Scam,Congratulations! You've won 4.45 BTC. Claim it now at crypto-airdrop.org
Scam,Make $269 daily using our automated crypto trading bot. Sign up now!
Scam,Participate in our giveaway and win up to 0.49 BTC instantly!
Scam,Invest $6540 now and get 2x returns in 24 hours!
Scam,Invest $6792 now and get 2x returns in 24 hours!
Scam,Invest $2637 now and get 5x returns in 24 hours!
Scam,Your transaction of 1770 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Invest $5945 now and get 5x returns in 24 hours!
Scam,Invest $7150 now and get 2x returns in 24 hours!
Scam,Congratulations! You've won 1.15 BTC. Claim it now at mycryptosecure.com
Scam,Congratulations! You've won 3.2 BTC. Claim it now at secure-btc.net
Scam,Participate in our giveaway and win up to 2.21 BTC instantly!
Scam,Invest $3571 now and get 10x returns in 24 hours!
Scam,Invest $5398 now and get 5x returns in 24 hours!
Scam,Congratulations! You've won 0.14 BTC. Claim it now at mycryptosecure.com
Scam,Your transaction of 4740 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Make $413 daily using our automated crypto trading bot. Sign up now!
Scam,Invest $797 now and get 2x returns in 24 hours!
Scam,Your transaction of 8248 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Limited offer: Buy crypto and get a bonus of 453 USD worth of BTC.
Scam,Limited offer: Buy crypto and get a bonus of 358 USD worth of BTC.
Scam,Congratulations! You've won 0.36 BTC. Claim it now at secure-btc.net
Scam,Invest $1601 now and get 10x returns in 24 hours!
Scam,Your transaction of 5365 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Participate in our giveaway and win up to 3.69 BTC instantly!
Scam,Invest $1385 now and get 2x returns in 24 hours!
Scam,Congratulations! You've won 3.75 BTC. Claim it now at secure-btc.net
Scam,Participate in our giveaway and win up to 4.9 BTC instantly!
Scam,Limited offer: Buy crypto and get a bonus of 288 USD worth of BTC.
Scam,Invest $1179 now and get 2x returns in 24 hours!
Scam,Invest $7578 now and get 2x returns in 24 hours!
Scam,Invest $2221 now and get 5x returns in 24 hours!
Scam,Congratulations! You've won 1.93 BTC. Claim it now at secure-btc.net
Scam,Congratulations! You've won 4.22 BTC. Claim it now at getfreebtc.info
Scam,Congratulations! You've won 3.27 BTC. Claim it now at crypto-airdrop.org
Scam,Invest $6111 now and get 3x returns in 24 hours!
Scam,Participate in our giveaway and win up to 3.52 BTC instantly!
Scam,Congratulations! You've won 4.54 BTC. Claim it now at secure-btc.net
Scam,Participate in our giveaway and win up to 1.49 BTC instantly!
Scam,Congratulations! You've won 1.94 BTC. Claim it now at secure-btc.net
