body,label
Congratulations! You've won $242496 in our international lottery. Please send your bank details to claim your prize.,1
"Hi Jordan, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
"Hello Alex, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
"Hello Pat, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
We are updating our system. Please verify your identity by entering your credit card number here: http://login.example.com/5188,1
"Hello Emily, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
You have an unclaimed inheritance of $129950. Contact us to process your claim.,1
We are updating our system. Please verify your identity by entering your credit card number here: http://login.example.com/9817,1
We are updating our system. Please verify your identity by entering your credit card number here: http://secure.example.com/2505,1
"Hello Chris, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
Earn money working from home! Just fill out this form with your personal details to get started.,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
We are updating our system. Please verify your identity by entering your credit card number here: http://login.example.com/9120,1
You have been selected for a government grant of $94383. Submit your SSN to receive it.,1
Earn money working from home! Just fill out this form with your personal details to get started.,1
You have been selected for a government grant of $751125. Submit your SSN to receive it.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://login.example.com/9305,1
"Hi Pat, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
"Hi Jane, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
Your PayPal account has been suspended. Log in here to restore access: http://verify.example.com/7174,1
Congratulations! You've won $563049 in our international lottery. Please send your bank details to claim your prize.,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://secure.example.com/1585,1
"Hi Taylor, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
"Hi Emily, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
You have an unclaimed inheritance of $274597. Contact us to process your claim.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://verify.example.com/2897,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://verify.example.com/1822,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
Your PayPal account has been suspended. Log in here to restore access: http://update.example.com/6683,1
"Hello Alex, I found your resume online. We have a job opening that pays $5,000 a week. Please respond with your full name and address.",1
"Dear Jordan, I am a prince from Cameroon and I need your help transferring $10 million. You will be rewarded.",1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://verify.example.com/3059,1
"Hi Chris, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
